	COLD_CONTROL_12H_SHOOT_REP1.cel	COLD_CONTROL_12H_SHOOT_REP2.cel	COLD_6H_SHOOT_REP1.cel	COLD_6H_SHOOT_REP2.cel	COLD_12H_SHOOT_REP1.cel	COLD_12H_SHOOT_REP2.cel
245152_at	8.28076035153573	8.06296844645703	9.62337867555548	9.7472755935751	9.42048217255456	9.45973241682946
245153_at	3.58882551435364	3.5930919271023	3.60221541815864	3.65516454750524	3.60630063862745	3.49022206353225
245154_at	5.60519996604817	5.48870299943653	5.52085238811755	5.56141611506899	5.60913024153436	5.63059470530288
245155_at	9.95828651001515	9.972067115258	10.9777103593402	11.268553297552	10.9731934989715	11.0925426858895
245156_at	7.33038519721485	7.2426925323461	7.25362922114346	7.21990667190624	7.09704982279976	7.21009941668968
245157_at	4.06083770169882	4.06598075533347	3.92797944204462	4.09577191575215	4.13931774456131	4.05847882307994
245158_at	5.01708357739917	5.07592743010377	5.02324901015588	4.96802424106614	5.00282283967041	5.05302215832302
245159_at	4.44927069688592	4.60752437403316	4.45008941754767	4.4589005367746	4.48003553419488	4.35424941165241
245160_at	4.6484839385334	4.5996859851976	4.61758477667161	4.69741492789205	4.72353892937331	4.77367023402274
245161_at	6.38916591902165	6.42145735912831	6.76343378324357	6.71936741445021	6.78302978934129	6.63728417212134
245162_at	5.47273869602744	5.44773486909592	5.34043259864656	5.4295975605675	5.52112722354076	5.46808959168443
245163_at	5.77712787635763	5.95732574365557	6.09760470482095	5.97142175654377	5.95218283155299	5.95218283155299
245164_at	9.55641918733314	9.42020959570888	9.4591879083835	9.92423586720226	9.63233976122289	9.55125617657541
245165_at	9.84548075434557	9.81195114449307	9.53243236563262	9.83325678388546	9.16704651121205	9.37137691335559
245166_at	7.48741575134009	7.554213215856	7.08462534124497	6.89525785332402	6.04273131971478	6.20492154891936
245167_s_at	8.50075787425745	8.42763772389205	8.95037933438511	8.88731533801568	8.92412403666364	9.02446545744355
245168_at	11.5214031102884	11.5143544605031	11.0587053878163	10.9953913735155	11.0622763367332	10.9551154790592
245169_at	10.0204080943498	9.91077038843719	9.67177989307032	9.6743943068564	9.72238716495731	9.85090420609171
245170_at	5.40017657034796	5.46427355112425	5.49996820157114	5.49568745175128	5.54766793201165	5.48942838013797
245171_at	5.37983525097743	5.5705340666409	5.45031449445779	5.58233583180954	5.49010783277199	5.39833441042952
245172_at	5.46119976126077	5.71237125894683	5.81694251304569	5.60214070179785	5.77336347071551	5.72288374378189
245173_at	6.10011822835683	5.951991542104	6.00345918065173	5.97066904492067	5.99506869890846	5.95357293029321
245174_at	6.66398651616383	6.58669882946394	6.49545282310813	6.4588260331562	6.09467914765707	6.0666497246981
245175_at	10.7800768335779	10.6494152595719	9.98382399876495	9.96696920578244	10.0103114657746	10.0364971582038
245176_at	9.52832182731216	9.45089799014928	9.03531834569465	8.86014056164934	7.2578561202044	7.08013854364482
245177_at	4.95333481988057	4.97281834094368	4.97909507020517	4.99204162105342	5.12078534435759	4.93174200690705
245178_at	8.57119788279023	8.52533436754175	8.4411147491651	8.28453293401362	8.64632526959378	8.72709593648393
245179_at	7.41224564728772	7.66601915463073	7.69584659752299	7.77828364996855	7.73434483645411	7.82614680772685
245180_at	8.14645003797733	8.0346949109465	8.04269522492359	8.12516217222959	8.15697797380053	8.21334577361227
245181_at	4.84758969900044	4.64292255391446	4.68128028984596	4.25671786454629	4.23227469922612	4.18364421382845
245182_at	7.5274766976697	7.45262382295457	7.51026106987206	7.45433135607583	7.487932281748	7.48743043030819
245183_at	7.63322469625489	7.67664186234361	7.49278866883754	7.39902968127003	7.3271215807815	7.20082147111379
245184_at	4.039570836274	4.14473129745552	4.05081120391795	4.09532051125206	4.11431267627095	4.06660363733181
245185_at	6.37229652907552	6.48652595758795	6.40890559247269	6.56111126385327	6.54700359968168	6.51039766095068
245186_at	5.09239529320783	5.21971162074765	4.90663197602237	4.77506139980052	5.25368851578978	5.14205698191218
245187_s_at	8.47849213695011	8.30582615940835	8.03930931563748	8.28762929843668	8.33827773046021	8.24224588689014
245188_at	9.43330692325122	9.31375680384538	8.23924568616551	8.17302696751967	9.1650044584984	9.22051734816358
245189_at	3.80826375594092	3.76330099747044	3.84256548175838	3.92500744201448	3.81292729695658	3.75729869398252
245190_at	6.37195866038719	6.37005960571111	6.16618603913434	6.29981523706454	6.55726514205777	6.36137426371741
245191_at	5.46020002426599	5.47473904833315	5.49090936453644	5.63140223429928	5.70534444698944	5.5908856015507
245192_at	3.58172608487789	3.52585997223454	3.54291842935922	3.53738298791131	3.54906484906154	3.60894477399813
245193_at	5.12548701751718	5.33981625219164	5.15793314038433	5.15793314038433	5.61394675298972	5.38795115947821
245194_at	5.67815708154766	5.66305728720586	5.70653970990244	5.71264517422857	5.99438186627655	6.16922835316594
245195_at	13.082966245012	13.1276381373886	13.5568902578828	13.4781360169367	13.3953199597106	13.3759111097241
245196_at	8.41141280565811	8.3207131615329	8.21351127762039	7.63952582097568	7.31014460434763	7.24522980012881
245197_at	6.73279786641042	6.58525698970072	6.30675467420424	6.47823469498306	6.62688477482879	6.71100169253895
245198_at	11.6405431099702	11.6164785459208	11.5904080830594	11.6207406856879	11.4735378000296	11.5392391707997
245199_at	10.8535812474271	10.7905503167765	10.4849220771862	10.3852578462213	10.0160031143031	9.88975403030096
245200_at	7.95788809106883	7.86801961328251	8.08302907724655	8.38666883647669	10.0081053309182	9.96129202958763
245201_at	9.97117291609646	9.95520440617632	9.81315676589155	9.80667527290536	9.51440527350428	9.48473356795922
245202_at	7.07019522567034	7.22662386999826	6.75969062671905	6.61033416981944	6.22590269561277	6.02911138343252
245203_at	3.92509287014053	3.85190914953011	3.91362531813881	3.78448303773662	3.79039600476083	3.79537268073036
245204_at	5.22455940568746	5.43171690696721	5.7630404041858	5.56441409439467	5.78531232263775	5.89388304886283
245205_at	5.01254433016244	5.09494945796273	4.90496205769735	4.96148117203735	5.18484492988434	5.06904941901384
245206_at	7.53914156598593	7.59191016417864	7.54459305533732	7.50678712105554	7.44878482895601	7.51416294249986
245207_at	8.71280560770888	8.6844156061908	8.62831005860185	8.81427066629433	7.99829569000988	7.90570401733271
245208_at	5.38036315784425	5.66293523187425	6.14715936034497	6.09574496633686	6.02264159376212	6.11380046826287
245209_at	4.03284607893135	4.17757380568251	4.10265596526844	4.05711537183984	4.22140380975885	4.21158108176598
245210_at	7.75761397283163	7.61564034342183	7.48744972508359	7.40192826653681	7.66668936125762	7.68077149073116
245211_at	8.78222643638695	8.822138747313	8.60741447985121	8.49151009789801	8.3751243149285	8.28267663082285
245212_at	4.40569150517532	4.2834739559913	4.5358427672318	4.57272165619261	4.49878729716949	4.39001591600152
245213_at	13.6330336078072	13.5981848899862	13.455660049851	13.5186073104793	13.2985587680472	13.4210654080837
245214_at	3.93121736123125	3.85190914953011	4.14239508159857	4.02441689638631	4.13308031011969	3.84693402834559
245215_at	9.28761822512584	9.15123374044159	7.81184292048649	7.67881915695047	7.22623515483655	7.17772068244228
245216_at	8.78103625955251	8.82573108392185	8.81619436644229	8.80207648015023	8.83035758319116	8.66176850790406
245217_at	6.36943697114781	6.50386812609842	6.44063903860902	6.49417705677017	6.38447654599073	6.5263450309735
245218_s_at	10.0951871727984	10.0234806199859	9.72398209178958	9.68525391724574	8.63059281466423	8.64939566717705
245219_at	11.2090406983428	11.2467264895414	10.6864864519551	10.454900356118	9.43935342785077	9.73188088966333
245220_at	3.66073313107183	3.6309354031031	3.68161042596019	3.70926602104653	3.62236788956758	3.69598408803209
245221_s_at	4.37189995239742	4.485143802742	4.34505647368807	4.49587179647198	4.57860752372621	4.55540730658008
245222_at	4.27087707657375	4.2834739559913	4.22286670385244	4.27206015761381	4.40081804942502	4.33118057220673
245223_at	4.33089175851061	4.50098748749184	4.26193337672876	4.30178681813808	4.29847013322247	4.33467399178082
245224_at	5.7579299762978	5.89941436380926	5.86000445212861	6.06135987702145	6.22413629391375	5.87540645815476
245225_at	6.08509633771876	6.22326664286311	6.21753084499296	6.21870297824787	6.49962145971709	6.2682291454342
245226_at	4.41634728963171	4.48914759929991	4.42100733096907	4.47090597930927	4.57133308019275	4.47434544308518
245227_s_at	6.18987382910028	6.60342562296429	6.28935499546013	6.37755603713032	6.93727690903406	6.77072636624111
245228_at	5.96582585180436	6.14992631458305	6.53743967561544	6.71410914907497	6.04427534016075	5.69793325438877
245229_at	8.20154116789363	8.20105102722789	8.8762478929372	8.88096951491866	7.53635526394536	7.51543214754978
245230_at	5.2075827613863	5.01275202798871	5.2973410961794	5.42783863808727	5.87348276500117	6.00832293011454
245231_at	6.89719499624946	6.89063688324628	6.51237751745093	6.70723198452077	6.56185257448989	6.57924359537888
245232_at	4.03511147515127	4.07876720458644	4.32201506572758	4.07048434990578	4.36589615252795	4.28255180933852
245233_at	5.31357906435959	5.42101678624483	5.41554319130825	5.66160517620688	5.42366592400372	5.58857140170059
245234_at	4.32314045429132	4.30270259839799	4.33374428166341	4.25671786454629	4.3771846825231	4.27928558220548
245235_at	9.22286404722753	9.23600881847166	8.94127935005388	9.03093696862727	8.97314257763845	8.81136748109057
245236_at	6.09506019485311	5.97232074224946	6.03266131212216	6.13596508424923	6.15812371339809	6.20697459399213
245237_at	6.14896020421863	6.19936801833525	7.11288455706852	7.02923461960015	8.05126442839101	8.09210566298198
245238_at	10.4342114696285	10.4619310924254	10.542149224659	10.3082764530684	10.4376879646022	10.5040209625687
245239_at	5.00923449718486	4.93171490915757	4.9951938986183	5.09050191208648	5.25257586517519	5.23417513814031
245240_at	5.06714803681276	5.01216375783489	5.15235937511021	4.9259410191628	5.17502368160345	5.16947115225897
245241_at	4.83792687389924	4.92367029640363	4.75919026561027	4.67316676097167	5.00142165263898	4.80558953956265
245242_at	8.80666045957752	8.84415378265625	11.5748630647619	11.4423995390547	10.9524668189292	10.7319903025763
245243_at	5.13330902217933	5.182157241595	5.08667718617468	4.87707073352297	5.14299662252327	5.05741328884356
245244_at	7.461596850267	7.1089249639583	7.91994874471726	7.85602508110281	8.06760165785793	7.90356949769885
245245_at	5.35673025572776	5.14867690101666	5.10446608028484	5.25606739037881	5.3780607550696	5.03857831192759
245246_at	5.59952604742908	5.66627544180075	5.57737620411228	5.48340629844787	5.70593327790722	5.56299971960876
245247_at	7.20866678956194	7.17597238851196	9.79808319184604	9.47573433071194	8.44503915000134	8.44702484737789
245248_at	7.57603894372251	7.30392331622475	7.28114986909125	7.21335694641343	7.44691597858131	7.70154407303481
245249_at	9.47156433186043	9.33824820901953	9.71357548304311	9.64799821046934	9.86979836802533	9.86813506097236
245250_at	4.88979933666746	4.98824512511544	9.67655692845893	9.1891053837146	6.94027898786866	6.95156614581435
245251_at	7.29973115711609	7.44280674563703	11.0148787559412	10.8337050287701	9.13338760085506	9.08842531123297
245252_at	5.24604135375901	5.18258806043421	5.44314714000525	5.18770042693048	5.0100483648594	4.99287678722923
245253_at	9.24277179978763	8.87213415684771	6.18267390802397	6.16578907774303	6.32396875231754	6.31242917888567
245254_at	8.89763901060652	8.85615980013055	8.48440846274199	8.38668427431686	7.92567915432181	7.80105049252494
245255_at	8.31042911665705	8.23449588990346	8.33787499398711	8.34258329076646	8.53219908788281	8.66808458957036
245256_at	7.03241266843065	6.94865086132269	6.90771004476504	6.69693390840391	6.77728780319033	6.84553225940274
245257_at	3.66073313107183	3.7830233281615	3.75900593414917	3.61390526911511	3.84063873512443	3.858148219451
245258_at	4.20889223446878	4.23449130607098	4.19549166954516	4.16134079247168	4.3579248155477	4.39505087907031
245259_at	5.03353209916224	4.97532818503994	5.13093474866409	5.05489180621547	5.02763668864332	5.21429232075156
245260_at	8.67438480567296	8.47940908679739	8.00147088135013	8.10145741162465	7.59086147649037	7.95318302444464
245261_at	7.22820199358658	7.37661496802571	7.20503902726727	7.37972830158634	7.08563829474972	7.2859654814665
245262_at	6.94266666207638	6.88974539903967	7.70901711267014	8.10097068159225	7.53987015864005	7.57865847241026
245263_at	9.70014906505107	9.50758099778894	9.02998974029288	9.16788431101503	8.82993010539657	8.97646221819617
245264_at	6.23090255568894	6.44452133579636	8.04207107290392	7.78327888128982	6.13177518614623	5.81822293436126
245265_at	11.8384672733844	12.1055925175079	8.53071985051154	8.11485305652167	6.9169833460676	7.00052570915728
245266_at	7.2794994935075	7.44761336837666	6.61755241112058	6.67896399661013	5.57873503520476	5.75350048787129
245267_at	3.83107604191103	3.948671805693	3.91873360553195	3.94420175512104	3.9905627121205	3.94875743803319
245268_at	7.21302623113033	7.28227837068515	7.21771546674197	7.09614058271171	7.00770882179835	7.04349903058701
245269_at	9.31223854579584	9.34080802743309	9.94714490845013	9.84353707530271	9.80504384670033	9.87151047158524
245270_at	11.6639532117642	11.5738432642219	11.1217602718323	11.3033145831983	11.0499131415508	11.0652680241093
245271_at	7.99353862376243	8.08819279525135	7.83517878995174	7.96685213514955	8.04451037601271	8.00298764876402
245272_at	6.03272447052961	5.94893357038799	5.49720002655818	5.33614933901698	5.11651621329018	5.19000298119569
245273_at	7.49427770883613	7.5469107898808	7.29069097093718	7.22434221730793	7.14337792926634	6.87133467851515
245274_at	9.5926145961514	9.54073615136782	9.36424926468849	9.36564984225114	9.10659988757211	9.12330362125136
245275_at	7.442348365026	5.63415685104445	5.12674887058167	4.50853301834596	4.92078370679447	5.15923417472666
245276_at	6.9671698599074	6.89918365935407	9.80245889671425	10.1279944042923	10.8422321032388	10.6505561337469
245277_at	8.5246635092119	8.48451673809756	7.88266801990297	7.52345920606526	6.89456420499289	6.79217095903419
245278_at	8.28209560450364	8.3442811778401	8.26792040250237	8.40739987188838	8.09156929366392	8.18043622303065
245279_at	8.18827353202196	8.1590190244182	8.11565817045034	8.08958520486376	8.1135568366688	8.12200339846734
245280_at	7.44444122255187	7.3553347000901	7.57586908467436	7.45135785607222	7.33577351458819	7.5502826955873
245281_at	11.5927572749625	11.5336693176038	12.3062272358151	12.3956897113179	11.9715959747102	11.920500868601
245282_at	8.77978276962714	8.80168832943934	8.53725479244348	8.40494729195235	8.41040379684859	8.31916048791812
245283_at	5.72212679791326	5.92681306555849	6.42400810284563	6.46244103926371	6.43069406789628	6.6504005208971
245284_at	10.0768266360655	10.0651438040036	10.1151588225283	10.3166166379439	10.1149315851809	10.2451494915488
245285_s_at	10.0228617151085	10.1134573690648	9.98391673001839	9.79234987016673	9.76619918718577	9.80421072105551
245286_at	12.2186167221882	12.1764048149431	12.0940475512935	12.0336750735695	12.0175505544695	11.9587249668794
245287_at	8.82710178952234	8.79630931843532	8.572084675683	8.67381145990424	8.26356529580482	8.43217517773174
245288_at	8.56574077277468	8.46957088776977	8.65832249976381	8.61314534132318	8.53080323271225	8.6389467028607
245289_at	9.98541184750868	9.95161090944709	10.2720070730285	10.1298675109258	10.3515251963074	10.3723440492009
245290_at	9.25134818260703	9.09794354944382	9.66001648420169	9.78619704653018	10.396383317352	10.1618735116463
245291_at	10.0486717419021	10.0177710545051	9.33237156035458	9.44511666250278	9.45921997123934	9.38646285505982
245292_at	8.25808856248861	8.23027206260674	8.05813218796504	7.98778328981538	8.21170592211432	8.24552934262817
245293_at	8.43530239305481	8.3613371177556	8.06357751704047	8.00229911023911	7.95313932692716	8.05207977961339
245294_at	7.73461885603237	7.78512633899859	7.38563496514717	7.32460754173957	6.95863421307154	7.04042031098312
245295_at	7.58671734053776	7.71818347631431	7.76034373604022	7.71760601475636	8.02356924641963	7.85091192517284
245296_at	10.9174548903717	10.7698948423661	8.79685438936538	9.02185911026197	8.2342105617063	8.32883031813293
245297_at	7.40987624327323	7.39057696578966	7.03049928731099	7.1695630071059	7.30135071512563	7.26802082009398
245298_at	8.42827393615867	8.42935764092565	8.23322421381718	8.18439995936261	8.17549677078685	8.22852386234357
245299_at	9.34724386801133	9.27228525112647	9.9955015959123	9.82578426221555	9.69466790947321	9.80534601939915
245300_at	4.20150660202457	4.06067986623798	4.09882355015531	4.282556941017	4.21671935448855	4.20831290117264
245301_at	7.38336576461369	7.32456260362821	6.86128762414126	7.00703282585111	6.87939974602449	6.66753677114453
245302_at	6.45622482234597	6.59065013832989	5.93085988885345	5.38297518342166	5.86778398939095	5.71263777710154
245303_at	6.36548279609289	6.13544107034554	5.84921378591891	5.74027322982759	5.66373551525055	5.52521244044571
